"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"CH","2021-08-17","89.1","1.76","5.48","Peralta, Wandy",592669,593974,,"ball",,,,,14,"Hunter Renfroe singles on a line drive to center fielder Brett Gardner.   Kevin Plawecki to 3rd.","R","R","L","NYY","BOS","B",,,0,2,2021,"1.39","0.47","2.22","2.11",,,608700,2,6,"Top",,,,,543309,,,-1.7663806255477355,-129.7191441325877,-3.195080764293611,16.062333261334864,26.922528822277048,-26.453601893505375,"3.34","1.56",,,,"88.3",2152,"5.8",632893,593974,543309,572228,518934,596059,642180,608336,458731,519317,"54.73",,,,,,,,49,4,"Changeup",2,0,0,2,0,2,0,2,"Standard","Standard",124,"0","0.017"
"CH","2021-08-17","88.6","1.66","5.59","Peralta, Wandy",592669,593974,,"foul",,,,,14,"Hunter Renfroe singles on a line drive to center fielder Brett Gardner.   Kevin Plawecki to 3rd.","R","R","L","NYY","BOS","S",,,0,2,2021,"1.48","0.62","1.2","2.08",,,608700,2,6,"Top",,,,,543309,,,-4.183400382701033,-129.0067876512831,-3.7615786805660156,17.431123871728317,27.292009780785804,-24.715823786874097,"3.41","1.56",219,"81.9",56,"87.8",2184,"5.8",632893,593974,543309,572228,518934,596059,642180,608336,458731,519317,"54.74",,,,,,,,49,3,"Changeup",2,0,0,2,0,2,0,2,"Standard","Standard",124,"0","0"
"SI","2021-08-17","95","-1.4","5.81","Trivino, Lou",683734,642152,"grounded_into_double_play","hit_into_play",,,,,5,"Andrew Vaughn grounds into a double play, pitcher Lou Trivino to shortstop Elvis Andrus to first baseman Matt Olson.   Brian Goodwin out at 2nd.    Andrew Vaughn out at 1st.","R","R","R","CWS","OAK","X",1,"ground_ball",0,1,2021,"-1.38","0.91","-0.24","2.18",,,571718,1,7,"Bot",130.39,166.49,,,669221,,,6.170348806437564,-138.20535386569833,-5.959988491291632,-19.12275784070913,29.792938884966627,-19.34059884975937,"3.37","1.53",5,"95.2",-24,"95.6",2022,"6.6",632908,642152,669221,621566,643393,543281,462101,592192,664913,572039,"53.93",0.089,0.08,"0",1,0,0,2,58,2,"Sinker",9,0,9,0,0,9,9,0,"Standard","Standard",218,"0","-0.335"
"FC","2021-08-17","93.1","-1.15","5.93","Trivino, Lou",683734,642152,,"called_strike",,,,,9,"Andrew Vaughn grounds into a double play, pitcher Lou Trivino to shortstop Elvis Andrus to first baseman Matt Olson.   Brian Goodwin out at 2nd.    Andrew Vaughn out at 1st.","R","R","R","CWS","OAK","S",,,0,0,2021,"-0.1","1.2","0.62","1.73",,,571718,1,7,"Bot",,,,,669221,,,4.775961620265958,-135.51046717115432,-7.750452273789635,-2.1400703287302605,26.634913445958457,-15.907636911192897,"3.22","1.48",,,,"93.8",2292,"6.5",632908,642152,669221,621566,643393,543281,462101,592192,664913,572039,"54.04",,,,,,,,58,1,"Cutter",9,0,9,0,0,9,9,0,"Standard","Standard",204,"0","-0.049"
"CH","2021-08-17","88.3","1.86","5.66","Peralta, Wandy",592669,593974,,"foul",,,,,14,"Hunter Renfroe singles on a line drive to center fielder Brett Gardner.   Kevin Plawecki to 3rd.","R","R","L","NYY","BOS","S",,,0,1,2021,"1.41","0.7","1.01","1.88",,,608700,2,6,"Top",,,,,543309,,,-4.927102925822599,-128.50241702668046,-4.515716133120873,16.597934492589015,28.24969663219946,-23.633888886235813,"3.41","1.56",142,"73.6",68,"87.2",2092,"5.7",632893,593974,543309,572228,518934,596059,642180,608336,458731,519317,"54.79",,,,,,,,49,2,"Changeup",2,0,0,2,0,2,0,2,"Standard","Standard",127,"0","-0.047"
"CH","2021-08-17","88.5","1.96","5.69","Peralta, Wandy",592669,593974,,"called_strike",,,,,9,"Hunter Renfroe singles on a line drive to center fielder Brett Gardner.   Kevin Plawecki to 3rd.","R","R","L","NYY","BOS","S",,,0,0,2021,"1.49","0.75","0.62","1.77",,,608700,2,6,"Top",,,,,543309,,,-6.262146437015371,-128.60772433451504,-4.936794157673574,17.828964857501862,28.259947558818368,-22.980261209754783,"3.43","1.56",,,,"86.8",2135,"5.4",632893,593974,543309,572228,518934,596059,642180,608336,458731,519317,"55.06",,,,,,,,49,1,"Changeup",2,0,0,2,0,2,0,2,"Standard","Standard",124,"0","-0.042"
"SI","2021-08-17","95.6","-1.32","5.82","Trivino, Lou",571718,642152,"walk","ball",,,,,11,"Brian Goodwin walks.","R","L","R","CWS","OAK","B",,,3,2,2021,"-1.34","1","-1.07","2.8",,,,1,7,"Bot",,,,,669221,,,3.6717352346333483,-139.24297100606873,-4.6541095463552695,-18.2905200378928,28.862734242808514,-18.3521605176105,"3.16","1.46",,,,"96.3",2045,"6.5",632908,642152,669221,621566,643393,543281,462101,592192,664913,572039,"54.03",,,"0.7",1,0,0,,57,6,"Sinker",9,0,9,0,0,9,9,0,"Infield shift","Standard",216,"0","0.215"
"CH","2021-08-17","87.7","1.74","5.56","Peralta, Wandy",608700,593974,"force_out","hit_into_play",,,,,14,"Kevin Plawecki grounds into a force out, second baseman DJ LeMahieu to shortstop Tyler Wade.   Kyle Schwarber out at 2nd.    Kevin Plawecki to 1st.","R","R","L","NYY","BOS","X",4,"ground_ball",0,0,2021,"1.38","0.51","1.21","2.22",,,656941,1,6,"Top",147.32,140.28,,,543309,,,-4.0953296755987845,-127.62439875627226,-2.976418624837918,15.942378215642268,27.36858741236882,-26.146681118303366,"3.47","1.59",115,"76.6",8,"87",2133,"5.9",632893,593974,543309,572228,518934,596059,642180,608336,458731,519317,"54.57",0.3,0.278,"0",1,0,0,2,48,1,"Changeup",2,0,0,2,0,2,0,2,"Standard","Standard",123,"0.046","-0.384"
"CU","2021-08-17","78.1","-1.14","6.01","Trivino, Lou",571718,642152,,"ball",,,,,14,"Brian Goodwin walks.","R","L","R","CWS","OAK","B",,,2,2,2021,"0.91","-0.59","2.01","1.56",,,,1,7,"Bot",,,,,669221,,,5.138758394734627,-113.65400614943447,-1.5907262599923855,6.8345982179354,21.796383294875614,-37.15909508722008,"3.13","1.49",,,,"78.1",2449,"6.4",632908,642152,669221,621566,643393,543281,462101,592192,664913,572039,"54.09",,,,,,,,57,5,"Curveball",9,0,9,0,0,9,9,0,"Infield shift","Standard",53,"0","0.071"
"SI","2021-08-17","92.1","1.52","5.98","Peralta, Wandy",656941,593974,"single","hit_into_play",,,,,6,"Kyle Schwarber singles on a line drive to center fielder Brett Gardner.","R","L","L","NYY","BOS","X",8,"line_drive",0,1,2021,"1.37","0.76","0.73","2.19",,,,1,6,"Top",120.98,113.96,,,543309,,,-4.901909744366457,-134.06665947505763,-5.432574243354473,17.581436528745474,27.64365163603354,-21.98514586084997,"3.37","1.53",144,"74.6",14,"91.3",1989,"5.7",632893,593974,543309,572228,518934,596059,642180,608336,458731,519317,"54.83",0.509,0.458,"0.9",1,1,0,4,47,2,"Sinker",2,0,0,2,0,2,0,2,"Infield shift","Standard",131,"-0.044","0.29"
"CU","2021-08-17","77.9","-1.29","6.04","Trivino, Lou",571718,642152,,"ball",,,,,13,"Brian Goodwin walks.","R","L","R","CWS","OAK","B",,,1,2,2021,"0.93","-0.35","-1.86","2.28",,,,1,7,"Bot",,,,,669221,,,-2.928955324305524,-113.46035054644024,-0.6009094490640001,8.574020338178165,19.062241404134078,-35.33089027083505,"3.16","1.46",,,,"78.1",2402,"6.2",632908,642152,669221,621566,643393,543281,462101,592192,664913,572039,"54.3",,,,,,,,57,4,"Curveball",9,0,9,0,0,9,9,0,"Infield shift","Standard",53,"0","0.028"
"CH","2021-08-17","87","-1.41","5.79","Trivino, Lou",571718,642152,,"swinging_strike",,,,,8,"Brian Goodwin walks.","R","L","R","CWS","OAK","S",,,1,1,2021,"-1.31","0.1","0.02","2.04",,,,1,7,"Bot",,,,,669221,,,6.129761781703987,-126.58649168059561,-3.0709572820944473,-15.334352976862087,24.63370562527536,-30.64675361877227,"3.37","1.53",,,,"87.5",1555,"6.5",632908,642152,669221,621566,643393,543281,462101,592192,664913,572039,"54.01",,,,,,,,57,3,"Changeup",9,0,9,0,0,9,9,0,"Infield shift","Standard",264,"0","-0.043"
"CH","2021-08-17","86.8","1.81","5.48","Peralta, Wandy",656941,593974,,"called_strike",,,,,8,"Kyle Schwarber singles on a line drive to center fielder Brett Gardner.","R","L","L","NYY","BOS","S",,,0,0,2021,"1.41","0.31","-0.23","1.71",,,,1,6,"Top",,,,,543309,,,-7.780241904767773,-126.09592104301875,-3.426561847095757,16.686428692084277,26.530382867574115,-28.323571750690427,"3.21","1.53",,,,"86.8",2001,"6.5",632893,593974,543309,572228,518934,596059,642180,608336,458731,519317,"54.01",,,,,,,,47,1,"Changeup",2,0,0,2,0,2,0,2,"Infield shift","Standard",120,"0","-0.027"
"FF","2021-08-17","94.6","-1.26","5.93","Trivino, Lou",571718,642152,,"ball",,,,,14,"Brian Goodwin walks.","R","L","R","CWS","OAK","B",,,0,1,2021,"-0.65","1.21","1.29","1.57",,,,1,7,"Bot",,,,,669221,,,8.10429064044573,-137.47173839691305,-8.437612062863483,-9.937329701685343,27.297475888940323,-15.165211981332813,"3.18","1.49",,,,"94.9",2229,"6.3",632908,642152,669221,621566,643393,543281,462101,592192,664913,572039,"54.2",,,,,,,,57,2,"4-Seam Fastball",9,0,9,0,0,9,9,0,"Infield shift","Standard",211,"0","0.021"
"CH","2021-08-17","86.7","1.88","5.66","Peralta, Wandy",502110,593974,"field_out","hit_into_play",,,,,14,"J.D. Martinez flies out to right fielder Giancarlo Stanton.","R","R","L","NYY","BOS","X",9,"fly_ball",0,0,2021,"1.26","0.23","0.83","2.07",,,,0,6,"Top",185.16,114.43,,,543309,,,-5.029232687913892,-126.26056383710716,-2.830486841008119,14.506450148855913,25.609283967270265,-29.385526932729814,"3.49","1.6",257,"81.6",44,"86",1921,"5.8",632893,593974,543309,572228,518934,596059,642180,608336,458731,519317,"54.69",0.011,0.012,"0",1,0,0,3,46,1,"Changeup",2,0,0,2,0,2,0,2,"Standard","Standard",119,"0.036","-0.241"
"SI","2021-08-17","95.6","-1.43","5.85","Trivino, Lou",571718,642152,,"called_strike",,,,,13,"Brian Goodwin walks.","R","L","R","CWS","OAK","S",,,0,0,2021,"-1.31","0.64","-0.96","2.08",,,,1,7,"Bot",,,,,669221,,,4.19380929820436,-139.14296563719083,-5.806690517364296,-18.00492380870673,28.9837911034865,-22.773126783852003,"3.29","1.54",,,,"95.9",1880,"6.3",632908,642152,669221,621566,643393,543281,462101,592192,664913,572039,"54.22",,,,,,,,57,1,"Sinker",9,0,9,0,0,9,9,0,"Infield shift","Standard",226,"0","-0.027"
"SI","2021-08-17","94.7","1.38","6.05","Peralta, Wandy",646240,593974,"force_out","hit_into_play",,,,,8,"Rafael Devers grounds into a force out, second baseman DJ LeMahieu to shortstop Tyler Wade.   Xander Bogaerts out at 2nd.","R","L","L","NYY","BOS","X",4,"ground_ball",2,2,2021,"1.43","0.85","-0.24","1.44",680776,571771,593428,2,5,"Top",137.07,146.1,,,543309,,,-7.36253725016815,-137.46154772973676,-8.097307346726156,19.83699767843327,33.0813880083946,-19.71218653194344,"3.37","1.53",4,"93.4",-22,"93.3",2051,"5.8",632893,593974,543309,572228,518934,596059,642180,608336,458731,519317,"54.7",0.111,0.11,"0",1,0,0,2,41,5,"Sinker",2,0,0,2,0,2,0,2,"Standard","Standard",139,"0.117","-0.622"
"CH","2021-08-17","88.9","1.62","5.56","Peralta, Wandy",646240,593974,,"swinging_strike",,,,,14,"Rafael Devers grounds into a force out, second baseman DJ LeMahieu to shortstop Tyler Wade.   Xander Bogaerts out at 2nd.","R","L","L","NYY","BOS","S",,,2,1,2021,"1.55","0.34","0.16","1.37",680776,571771,593428,2,5,"Top",,,,,543309,,,-6.802756008423836,-129.1096265893932,-4.771441900718196,18.794174901801924,32.23343869900091,-27.469995908991027,"3.37","1.53",,,,"87.7",2102,"6.1",632893,593974,543309,572228,518934,596059,642180,608336,458731,519317,"54.43",,,,,,,,41,4,"Changeup",2,0,0,2,0,2,0,2,"Standard","Standard",127,"0","-0.219"
"SI","2021-08-17","95.8","-1.26","5.87","Trivino, Lou",660162,642152,"field_out","hit_into_play",,,,,6,"Yoan Moncada lines out to left fielder Mark Canha.","R","L","R","CWS","OAK","X",7,"line_drive",2,1,2021,"-1.4","0.75","0.29","2.49",,,,0,7,"Bot",77.45,101.82,,,669221,,,7.2652504856030955,-139.29351102509318,-5.054486706359224,-19.840137344975968,29.24796586919743,-21.406381031021283,"3.47","1.59",270,"84.8",24,"96.2",1962,"6.4",632908,642152,669221,621566,643393,543281,462101,592192,664913,572039,"54.09",0.16,0.144,"0",1,0,0,3,56,4,"Sinker",9,0,9,0,0,9,9,0,"Standard","Standard",223,"0","-0.283"
"SI","2021-08-17","95.8","1.22","6.06","Peralta, Wandy",646240,593974,,"ball",,,,,13,"Rafael Devers grounds into a force out, second baseman DJ LeMahieu to shortstop Tyler Wade.   Xander Bogaerts out at 2nd.","R","L","L","NYY","BOS","B",,,1,1,2021,"1.43","0.64","-1.47","1.92",680776,571771,593428,2,5,"Top",,,,,543309,,,-10.211945259507429,-139.0605993007518,-6.658586612613725,20.810540254273253,31.81780024851904,-22.503523365757623,"3.17","1.53",,,,"94.6",1949,"5.8",632893,593974,543309,572228,518934,596059,642180,608336,458731,519317,"54.72",,,,,,,,41,3,"Sinker",2,0,0,2,0,2,0,2,"Standard","Standard",132,"0","0.101"
"SI","2021-08-17","96.4","-1.37","5.83","Trivino, Lou",660162,642152,,"ball",,,,,14,"Yoan Moncada lines out to left fielder Mark Canha.","R","L","R","CWS","OAK","B",,,1,1,2021,"-1.53","0.69","0.87","1.64",,,,0,7,"Bot",,,,,669221,,,9.427862730858761,-139.97042600456936,-7.163718313010398,-22.19040714757207,28.789509648003598,-21.70949055529631,"3.28","1.43",,,,"96.8",2026,"6.4",632908,642152,669221,621566,643393,543281,462101,592192,664913,572039,"54.06",,,,,,,,56,3,"Sinker",9,0,9,0,0,9,9,0,"Standard","Standard",226,"0","0.052"
"CH","2021-08-17","85.1","-1.5","5.83","Trivino, Lou",660162,642152,,"called_strike",,,,,2,"Yoan Moncada lines out to left fielder Mark Canha.","R","L","R","CWS","OAK","S",,,1,0,2021,"-1.14","0.08","-0.23","2.67",,,,0,7,"Bot",,,,,669221,,,5.284530554191723,-123.92185681813329,-1.3267675441282978,-12.742625632040026,22.108785349342927,-31.31885999391377,"3.14","1.4",,,,"85.9",1465,"6.5",632908,642152,669221,621566,643393,543281,462101,592192,664913,572039,"53.95",,,,,,,,56,2,"Changeup",9,0,9,0,0,9,9,0,"Standard","Standard",266,"0","-0.049"
"CH","2021-08-17","89.1","1.67","5.46","Peralta, Wandy",646240,593974,,"ball",,,,,13,"Rafael Devers grounds into a force out, second baseman DJ LeMahieu to shortstop Tyler Wade.   Xander Bogaerts out at 2nd.","R","L","L","NYY","BOS","B",,,0,1,2021,"1.35","0.43","-0.88","0.79",680776,571771,593428,2,5,"Top",,,,,543309,,,-8.99952163159285,-129.35297417528074,-6.296294809443297,16.957624150345787,25.14625210456874,-26.23989652421458,"3.21","1.53",,,,"88.5",2166,"5.9",632893,593974,543309,572228,518934,596059,642180,608336,458731,519317,"54.59",,,,,,,,41,2,"Changeup",2,0,0,2,0,2,0,2,"Standard","Standard",123,"0","0.065"
"SI","2021-08-17","95.2","-1.36","5.86","Trivino, Lou",660162,642152,,"ball",,,,,11,"Yoan Moncada lines out to left fielder Mark Canha.","R","L","R","CWS","OAK","B",,,0,0,2021,"-1.35","0.73","-1.26","3.17",,,,0,7,"Bot",,,,,669221,,,3.3253707837268838,-138.6821655905336,-3.1188540867618215,-18.23408721468248,28.441024261114208,-22.213604838414057,"3.29","1.38",,,,"95.8",2003,"6.4",632908,642152,669221,621566,643393,543281,462101,592192,664913,572039,"54.11",,,,,,,,56,1,"Sinker",9,0,9,0,0,9,9,0,"Standard","Standard",222,"0","0.038"
"SI","2021-08-17","95.1","1.5","5.99","Peralta, Wandy",646240,593974,,"called_strike",,,,,14,"Rafael Devers grounds into a force out, second baseman DJ LeMahieu to shortstop Tyler Wade.   Xander Bogaerts out at 2nd.","R","L","L","NYY","BOS","S",,,0,0,2021,"1.34","0.63","0.86","1.67",680776,571771,593428,2,5,"Top",,,,,543309,,,-4.62326054205513,-138.2707332932501,-7.052347479745859,18.268851371410765,30.49500816125042,-22.671842296108178,"3.36","1.54",,,,"94.3",1993,"5.9",632893,593974,543309,572228,518934,596059,642180,608336,458731,519317,"54.64",,,,,,,,41,1,"Sinker",2,0,0,2,0,2,0,2,"Standard","Standard",132,"0","-0.135"
"CH","2021-08-15","87.7","1.85","5.7","Peralta, Wandy",514917,593974,"grounded_into_double_play","hit_into_play",,,,,12,"White Sox challenged (play at 1st), call on the field was upheld: Cesar Hernandez grounds into a double play, second baseman Rougned Odor to first baseman DJ LeMahieu.   Tim Anderson out at 2nd.    Cesar Hernandez out at 1st.","R","R","L","CWS","NYY","X",4,"ground_ball",0,0,2021,"1.31","0.21","1.06","2.42",641470,,641313,1,9,"Bot",129.76,144.37,,,543309,,,-4.56864636319035,-127.68504587255453,-2.2130560514882154,15.243376797201662,27.43561303302686,-29.646446634692474,"3.3","1.5",49,"74.4",2,"86.7",2126,"5.7",632899,593974,543309,518934,596059,642180,623205,641505,458731,592450,"54.8",0.16,0.158,"0",1,0,0,2,84,1,"Changeup",3,5,3,5,5,3,3,5,"Standard","Standard",124,"-0.201","-0.595"
"CH","2021-08-15","88.9","1.56","5.66","Peralta, Wandy",641313,593974,"single","hit_into_play",,,,,9,"Yankees challenged (play at 1st), call on the field was upheld: Tim Anderson singles on a ground ball to first baseman DJ LeMahieu.   Luis Robert scores.    Zack Collins to 3rd.","R","R","L","CWS","NYY","X",3,"ground_ball",2,1,2021,"1.47","0.45","0.31","1.71",673357,641470,,1,9,"Bot",142.32,168.6,,,543309,,,-6.067281444454479,-129.17203323932733,-4.475535996085755,17.774073093402126,28.899629792490447,-26.316377218524618,"3.41","1.56",2,"40.3",-47,"87.6",2197,"5.7",632899,593974,543309,518934,596059,642180,623205,641505,458731,592450,"54.76",0.234,0.214,"0.9",1,1,0,1,83,4,"Changeup",2,5,2,5,5,3,3,5,"Standard","Standard",125,"0.077","0.938"
"SI","2021-08-15","95.5","1.63","5.99","Peralta, Wandy",641313,593974,,"ball",,,,,14,"Yankees challenged (play at 1st), call on the field was upheld: Tim Anderson singles on a ground ball to first baseman DJ LeMahieu.   Luis Robert scores.    Zack Collins to 3rd.","R","R","L","CWS","NYY","B",,,1,1,2021,"1.33","1","0.43","1.19",673357,641470,,1,9,"Bot",,,,,543309,,,-6.067348934989714,-138.6882612137152,-9.115516878207345,18.563758816268507,31.570070656562336,-17.436973629637677,"3.51","1.61",,,,"94.2",2239,"5.7",632899,593974,543309,518934,596059,642180,623205,641505,458731,592450,"54.82",,,,,,,,83,3,"Sinker",2,5,2,5,5,2,2,5,"Standard","Standard",131,"0","0.055"
"CH","2021-08-15","87.6","1.61","5.6","Peralta, Wandy",641313,593974,,"called_strike",,,,,4,"Yankees challenged (play at 1st), call on the field was upheld: Tim Anderson singles on a ground ball to first baseman DJ LeMahieu.   Luis Robert scores.    Zack Collins to 3rd.","R","R","L","CWS","NYY","S",,,1,0,2021,"1.42","0.55","-0.61","2.34",673357,641470,,1,9,"Bot",,,,,543309,,,-8.201029066631161,-127.34144623892014,-2.836790199829473,17.190860440224004,26.55818188069456,-25.849777216985277,"3.5","1.66",,,,"86.7",2248,"5.8",632899,593974,543309,518934,596059,642180,623205,641505,458731,592450,"54.67",,,,,,,,83,2,"Changeup",2,5,2,5,5,2,2,5,"Standard","Standard",128,"0","-0.084"
"CH","2021-08-15","88.9","1.91","5.69","Peralta, Wandy",641313,593974,,"ball",,,,,12,"Yankees challenged (play at 1st), call on the field was upheld: Tim Anderson singles on a ground ball to first baseman DJ LeMahieu.   Luis Robert scores.    Zack Collins to 3rd.","R","R","L","CWS","NYY","B",,,0,0,2021,"1.33","0.5","1.5","3.11",673357,641470,,1,9,"Bot",,,,,543309,,,-3.726641388675339,-129.42563185621515,-1.2926398937027725,15.650620885082951,28.940005405784834,-26.526511009259742,"3.54","1.63",,,,"87.6",2292,"5.6",632899,593974,543309,518934,596059,642180,623205,641505,458731,592450,"54.9",,,,,,,,83,1,"Changeup",2,5,2,5,5,2,2,5,"Standard","Standard",129,"0","0.031"
"CH","2021-08-14","88.9","1.31","5.77","Peralta, Wandy",673357,593974,"field_out","hit_into_play",,,,,5,"Luis Robert pops out to catcher Kyle Higashioka in foul territory.","R","R","L","CWS","NYY","X",2,"popup",2,0,2021,"1.26","0.59","0.27","2.79",,,,1,8,"Bot",134.2,213.28,,,543309,,,-5.142909863146745,-129.36622727887953,-2.4881920764534566,15.190449378220334,27.391965124617727,-25.213143464093616,"3.47","1.59",30,"90.8",85,"88",2076,"5.8",632898,593974,543309,518934,596059,642180,623205,608336,458731,592450,"54.73",0.006,0.005,"0",1,0,0,3,67,3,"Changeup",3,4,3,4,4,3,3,4,"Standard","Standard",126,"-0.046","-0.239"
"CH","2021-08-14","86.6","1.63","5.72","Peralta, Wandy",673357,593974,,"ball",,,,,12,"Luis Robert pops out to catcher Kyle Higashioka in foul territory.","R","R","L","CWS","NYY","B",,,1,0,2021,"1.31","0.37","1.19","2.9",,,,1,8,"Bot",,,,,543309,,,-3.6666140842345403,-126.06916849968025,-1.2782994827510359,14.677956134409822,25.803778335497352,-28.195213433653983,"3.55","1.76",,,,"85.7",2037,"5.7",632898,593974,543309,518934,596059,642180,623205,608336,458731,592450,"54.77",,,,,,,,67,2,"Changeup",3,4,3,4,4,3,3,4,"Standard","Standard",126,"0","0.05"
"SI","2021-08-14","95","1.33","6.19","Peralta, Wandy",673357,593974,,"ball",,,,,12,"Luis Robert pops out to catcher Kyle Higashioka in foul territory.","R","R","L","CWS","NYY","B",,,0,0,2021,"1.31","0.93","1.11","3.26",,,,1,8,"Bot",,,,,543309,,,-3.4186292259739894,-138.26328307859913,-4.033468361661728,17.503861633044448,30.95028337972696,-19.580347098753915,"3.65","1.8",,,,"93.5",2118,"5.4",632898,593974,543309,518934,596059,642180,623205,608336,458731,592450,"55.12",,,,,,,,67,1,"Sinker",3,4,3,4,4,3,3,4,"Standard","Standard",136,"0","0.026"
"CH","2021-08-14","87.8","1.57","5.62","Peralta, Wandy",571718,593974,"strikeout","swinging_strike",,,,,8,"Brian Goodwin strikes out swinging.","R","L","L","CWS","NYY","S",2,,3,2,2021,"1.03","0.06","-0.17","1.63",,,,0,8,"Bot",,,,,543309,,,-6.30556442444278,-127.6534628307638,-3.646339073557168,12.614484384546131,26.421151713954924,-30.977912082594116,"3.37","1.53",,,,"87.2",2095,"6",632898,593974,543309,518934,596059,642180,623205,608336,458731,592450,"54.52",,,"0",1,0,0,,66,6,"Changeup",3,4,3,4,4,3,3,4,"Infield shift","Standard",128,"-0.062","-0.318"
"SI","2021-08-14","95.5","1.34","6.13","Peralta, Wandy",571718,593974,,"ball",,,,,12,"Brian Goodwin strikes out swinging.","R","L","L","CWS","NYY","B",,,2,2,2021,"1.15","0.65","1.06","3.58",,,,0,8,"Bot",,,,,543309,,,-3.28019069073094,-139.09122252894056,-2.539802787567905,15.723444310506064,31.598160236730624,-23.33314738348704,"3.19","1.5",,,,"94.3",1949,"5.6",632898,593974,543309,518934,596059,642180,623205,608336,458731,592450,"54.92",,,,,,,,66,5,"Sinker",3,4,3,4,4,3,3,4,"Infield shift","Standard",135,"0","0.101"
