"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2022-09-26","82.4","-1.51","6.01","Trivino, Lou",665489,642152,,"blocked_ball",,,,,14,"Vladimir Guerrero Jr.  pops out to second baseman Gleyber Torres.","R","R","R","TOR","NYY","B",,,2,2,2022,"1.6","-0.2","1.5","0.14",,,666182,2,5,"Bot",,,,,624431,,,3.6987558448161257,-119.80392432711554,-6.3068493521153774,14.498982274667268,25.664658530892385,-32.96447270330812,"3.52","1.62",,,,"81.7",2844,"6.1",661768,642152,624431,519203,650402,518626,643396,665828,664056,592450,"54.36",,,,,,,,39,6,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",53,"0","0.069"
"SL","2022-09-26","82.6","-1.64","6.04","Trivino, Lou",665489,642152,,"foul",,,,,5,"Vladimir Guerrero Jr.  pops out to second baseman Gleyber Torres.","R","R","R","TOR","NYY","S",,,2,2,2022,"1.67","0.01","0.09","2.43",,,666182,2,5,"Bot",,,,,624431,,,0.6854953036279722,-120.30123214242872,-1.727190513707011,16.02068858736206,24.85750919299281,-31.913060504073744,"3.64","1.71",119,"64.8",15,"82.5",2457,"6.3",661768,642152,624431,519203,650402,518626,643396,665828,664056,592450,"54.19",,,,,,,,39,5,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",66,"0","0"
"SL","2022-09-26","83","-1.55","6.04","Trivino, Lou",665489,642152,,"ball",,,,,14,"Vladimir Guerrero Jr.  pops out to second baseman Gleyber Torres.","R","R","R","TOR","NYY","B",,,1,2,2022,"1.53","-0.25","2.37","0.7",,,666182,2,5,"Bot",,,,,624431,,,5.952405178054576,-120.71068731767811,-5.163830983631845,13.532337943416374,26.51505966520647,-33.67395886113518,"3.49","1.64",,,,"82.2",2535,"6.1",661768,642152,624431,519203,650402,518626,643396,665828,664056,592450,"54.41",,,,,,,,39,4,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",56,"0","0.029"
"SL","2022-09-26","83.6","-1.53","6.11","Trivino, Lou",665489,642152,,"ball",,,,,14,"Vladimir Guerrero Jr.  pops out to second baseman Gleyber Torres.","R","R","R","TOR","NYY","B",,,0,2,2022,"1.27","0.17","1.64","1.55",,,666182,2,5,"Bot",,,,,624431,,,4.777102990976151,-121.70673771366097,-4.382998602803349,11.634642372345162,25.008903189941936,-29.823804619415135,"3.6","1.62",,,,"83.1",2523,"6",661768,642152,624431,519203,650402,518626,643396,665828,664056,592450,"54.47",,,,,,,,39,3,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",64,"0","0.023"
"SL","2022-09-26","83.5","-1.49","6","Trivino, Lou",665489,642152,,"swinging_strike",,,,,14,"Vladimir Guerrero Jr.  pops out to second baseman Gleyber Torres.","R","R","R","TOR","NYY","S",,,0,1,2022,"1.45","0.08","2.16","0.96",,,666182,2,5,"Bot",,,,,624431,,,5.535966150745208,-121.41325537653015,-5.2779588798259836,13.157647590720286,25.208901793813965,-30.541864087395957,"3.64","1.71",,,,"83.4",2626,"6.4",661768,642152,624431,519203,650402,518626,643396,665828,664056,592450,"54.11",,,,,,,,39,2,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",53,"0","-0.048"
"SL","2022-09-26","82.9","-1.53","6.05","Trivino, Lou",665489,642152,,"called_strike",,,,,6,"Vladimir Guerrero Jr.  pops out to second baseman Gleyber Torres.","R","R","R","TOR","NYY","S",,,0,0,2022,"1.31","0.3","0.42","2.5",,,666182,2,5,"Bot",,,,,624431,,,1.9059561980309203,-120.74882360015545,-2.1968526487910447,12.411897052578082,24.212023614132246,-28.99695714234648,"3.79","1.75",,,,"82.6",2572,"6.1",661768,642152,624431,519203,650402,518626,643396,665828,664056,592450,"54.39",,,,,,,,39,1,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",66,"0","-0.035"
"SI","2022-09-26","96.8","-1.57","5.92","Trivino, Lou",666182,642152,"single","hit_into_play",,,,,8,"Bo Bichette singles on a sharp ground ball to right fielder Aaron Judge.","R","R","R","TOR","NYY","X",9,"ground_ball",3,1,2022,"-1.47","0.69","-0.21","2.06",,,,2,5,"Bot",162.67,117.11,,,624431,,,6.964275447088502,-140.70565934149312,-6.271641671831378,-21.118742094032726,32.650087318290474,-21.76108755245484,"3.63","1.66",65,"112.4",1,"96.6",2073,"6.3",661768,642152,624431,519203,650402,518626,643396,665828,664056,592450,"54.22",0.52,0.468,"0.9",1,1,0,4,38,5,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",231,"0.017","0.063"
"SI","2022-09-26","97.2","-0.98","6.31","Holmes, Clay",624415,605280,"field_out","hit_into_play",,,,,13,"Cavan Biggio grounds out, shortstop Isiah Kiner-Falefa to first baseman Anthony Rizzo.","R","L","R","TOR","NYY","X",6,"ground_ball",0,1,2022,"-1.45","0.39","-0.9","1.71",,,,2,9,"Bot",122.64,173.67,,,624431,,,3.51575967616143,-141.29204598982867,-7.587600409773666,-20.154523131765366,35.78890641466845,-25.240190619134133,"3.39","1.58",6,"73.5",-14,"96.2",2177,"6",661768,605280,624431,519203,650402,518626,643396,665828,664056,592450,"54.49",0.043,0.039,"0",1,0,0,2,70,2,"Sinker",2,2,2,2,2,2,2,2,"Strategic","Standard",229,"-0.033","-0.082"
"SI","2022-09-26","97.6","-1.57","5.95","Trivino, Lou",666182,642152,,"ball",,,,,13,"Bo Bichette singles on a sharp ground ball to right fielder Aaron Judge.","R","R","R","TOR","NYY","B",,,2,1,2022,"-1.41","0.74","-0.22","1.3",,,,2,5,"Bot",,,,,624431,,,6.864255470355003,-141.75535740454157,-8.672315388516429,-20.54799991519096,32.56345054663225,-20.35297437986061,"3.71","1.67",,,,"97.4",2086,"6.3",661768,642152,624431,519203,650402,518626,643396,665828,664056,592450,"54.23",,,,,,,,38,4,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",226,"0","0.039"
"SI","2022-09-26","94.5","-1.11","6.35","Holmes, Clay",624415,605280,,"called_strike",,,,,8,"Cavan Biggio grounds out, shortstop Isiah Kiner-Falefa to first baseman Anthony Rizzo.","R","L","R","TOR","NYY","S",,,0,0,2022,"-1.3","0.84","-0.01","2.03",,,,2,9,"Bot",,,,,624431,,,5.74520698157066,-137.3807926463719,-7.38714029572785,-17.800643629708144,31.002265059554414,-20.025602967884897,"3.44","1.7",,,,"93.8",2234,"6",661768,605280,624431,519203,650402,518626,643396,665828,664056,592450,"54.54",,,,,,,,70,1,"Sinker",2,2,2,2,2,2,2,2,"Strategic","Standard",227,"0","-0.017"
"SI","2022-09-26","96.8","-1.57","5.97","Trivino, Lou",666182,642152,,"called_strike",,,,,7,"Bo Bichette singles on a sharp ground ball to right fielder Aaron Judge.","R","R","R","TOR","NYY","S",,,2,0,2022,"-1.31","0.75","-0.67","1.81",,,,2,5,"Bot",,,,,624431,,,5.386109210753882,-140.74283592915,-7.261429928731689,-18.606077243828253,31.88348225212621,-20.71824999515726,"3.68","1.7",,,,"96.9",2067,"6.4",661768,642152,624431,519203,650402,518626,643396,665828,664056,592450,"54.13",,,,,,,,38,3,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",226,"0","-0.023"
"SI","2022-09-26","94","-0.92","6.48","Holmes, Clay",643376,605280,"field_out","hit_into_play",,,,,8,"Danny Jansen grounds out sharply, shortstop Isiah Kiner-Falefa to first baseman Anthony Rizzo.","R","R","R","TOR","NYY","X",6,"ground_ball",2,1,2022,"-1.4","0.81","-0.07","1.71",,,,1,9,"Bot",96.09,136.31,,,624431,,,5.263270485078348,-136.5700578735773,-8.336913026450798,-18.649855589973033,32.329222668710294,-20.36983871902388,"3.23","1.48",111,"107.1",5,"93.3",2297,"6.1",661768,605280,624431,519203,650402,518626,643396,665828,664056,592450,"54.38",0.58,0.532,"0",1,0,0,4,69,4,"Sinker",2,2,2,2,2,2,2,2,"Strategic","Standard",220,"-0.044","-0.181"
"SL","2022-09-26","83.3","-1.61","6.01","Trivino, Lou",666182,642152,,"ball",,,,,14,"Bo Bichette singles on a sharp ground ball to right fielder Aaron Judge.","R","R","R","TOR","NYY","B",,,1,0,2022,"1.23","0.06","1.21","1.01",,,,2,5,"Bot",,,,,624431,,,4.050424184718615,-121.1310848840625,-5.077112399400289,11.209288769480786,25.66198471324542,-30.700151729994108,"3.68","1.72",,,,"82.9",2591,"6.3",661768,642152,624431,519203,650402,518626,643396,665828,664056,592450,"54.25",,,,,,,,38,2,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",62,"0","0.023"
"SI","2022-09-26","96.8","-1.4","5.96","Trivino, Lou",666182,642152,,"ball",,,,,14,"Bo Bichette singles on a sharp ground ball to right fielder Aaron Judge.","R","R","R","TOR","NYY","B",,,0,0,2022,"-1.32","0.74","0.78","1.37",,,,2,5,"Bot",,,,,624431,,,8.82182319979967,-140.4742573356478,-8.38904394205333,-19.50909904152697,31.28149594245603,-20.553064701431886,"3.68","1.75",,,,"96.8",2084,"6.4",661768,642152,624431,519203,650402,518626,643396,665828,664056,592450,"54.09",,,,,,,,38,1,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",229,"0","0.015"
"SI","2022-09-26","96.5","-0.86","6.56","Holmes, Clay",643376,605280,,"ball",,,,,11,"Danny Jansen grounds out sharply, shortstop Isiah Kiner-Falefa to first baseman Anthony Rizzo.","R","R","R","TOR","NYY","B",,,1,1,2022,"-1.35","0.67","-1.58","2.96",,,,1,9,"Bot",,,,,624431,,,1.1727932961558212,-140.39838162445568,-5.43817687716225,-18.09478607278125,34.48021641588214,-22.267510871477167,"3.28","1.59",,,,"95.4",2217,"5.8",661768,605280,624431,519203,650402,518626,643396,665828,664056,592450,"54.66",,,,,,,,69,3,"Sinker",2,2,2,2,2,2,2,2,"Strategic","Standard",225,"0","0.033"
"FF","2022-09-26","96.7","-1.47","5.97","Trivino, Lou",543807,642152,"field_out","hit_into_play",,,,,5,"George Springer lines out sharply to center fielder Harrison Bader.","R","R","R","TOR","NYY","X",8,"line_drive",0,0,2022,"-1.08","1.08","0.02","2.88",,,,1,5,"Bot",121.01,73.92,,,624431,,,6.430504216098332,-140.6588522058895,-5.1360875657314935,-15.763038475820577,32.05255675276351,-16.83734183545969,"3.55","1.59",312,"110.4",12,"96.7",1999,"6.3",661768,642152,624431,519203,650402,518626,643396,665828,664056,592450,"54.19",0.877,0.923,"0",1,0,0,5,37,1,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shift","Standard",230,"-0.022","-0.156"
"SI","2022-09-26","97.8","-0.86","6.42","Holmes, Clay",643376,605280,,"ball",,,,,11,"Danny Jansen grounds out sharply, shortstop Isiah Kiner-Falefa to first baseman Anthony Rizzo.","R","R","R","TOR","NYY","B",,,0,1,2022,"-1.38","0.16","-1.22","2.62",,,,1,9,"Bot",,,,,624431,,,2.2140093386795447,-142.3269111249729,-5.031587525119305,-19.160519408305614,36.74328869108172,-29.0227819055113,"3.25","1.59",,,,"96.7",2205,"5.9",661768,605280,624431,519203,650402,518626,643396,665828,664056,592450,"54.56",,,,,,,,69,2,"Sinker",2,2,2,2,2,2,2,2,"Strategic","Standard",224,"0","0.016"
"SL","2022-09-26","81.4","-1.5","6.07","Trivino, Lou",593160,642152,"strikeout","swinging_strike",,,,,14,"Whit Merrifield strikes out swinging.","R","R","R","TOR","NYY","S",2,,1,2,2022,"1.9","0.04","1.5","1.74",,,,0,5,"Bot",,,,,624431,,,3.064951082647074,-118.38801072181244,-3.0958251786401494,17.045928560329823,25.478479350018752,-31.3634356158828,"3.33","1.55",,,,"80.7",2668,"6.1",661768,642152,624431,519203,650402,518626,643396,665828,664056,592450,"54.37",,,"0",1,0,0,,36,5,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",63,"-0.029","-0.158"
"SI","2022-09-26","96.7","-1.03","6.41","Holmes, Clay",643376,605280,,"called_strike",,,,,8,"Danny Jansen grounds out sharply, shortstop Isiah Kiner-Falefa to first baseman Anthony Rizzo.","R","R","R","TOR","NYY","S",,,0,0,2022,"-1.39","0.41","0.12","1.97",,,,1,9,"Bot",,,,,624431,,,6.198066091167487,-140.52919734105868,-7.065941701286047,-19.87330768190292,35.90666632550354,-25.19435150508104,"3.36","1.59",,,,"95.4",2142,"5.9",661768,605280,624431,519203,650402,518626,643396,665828,664056,592450,"54.58",,,,,,,,69,1,"Sinker",2,2,2,2,2,2,2,2,"Strategic","Standard",235,"0","-0.024"
"SL","2022-09-26","83.7","-1.62","6.04","Trivino, Lou",593160,642152,,"foul",,,,,6,"Whit Merrifield strikes out swinging.","R","R","R","TOR","NYY","S",,,1,2,2022,"1.27","0.19","0.83","2.22",,,,0,5,"Bot",,,,,624431,,,3.136239059411934,-121.82841653612026,-2.7508700686587058,11.962073653099448,24.39356008138967,-29.91539628801288,"3.33","1.55",187,"68",53,"83.3",2723,"6",661768,642152,624431,519203,650402,518626,643396,665828,664056,592450,"54.46",,,,,,,,36,4,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",55,"0","0"
"SI","2022-09-26","96.7","-0.97","6.36","Holmes, Clay",606132,605280,"field_out","hit_into_play",,,,,8,"Raimel Tapia grounds out sharply, second baseman Gleyber Torres to first baseman Anthony Rizzo.","R","L","R","TOR","NYY","X",4,"ground_ball",2,1,2022,"-1.32","0.42","0.07","2.07",,,,0,9,"Bot",136.24,139.59,,,624431,,,5.729495775121744,-140.52396277939937,-6.741184434963284,-18.77789778965964,34.32332075231767,-25.150193678746255,"3.45","1.64",35,"108.2",-2,"95.7",2137,"6",661768,605280,624431,519203,650402,518626,643396,665828,664056,592450,"54.51",0.463,0.429,"0",1,0,0,4,68,4,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",237,"-0.057","-0.261"
"SI","2022-09-26","94.8","-1.03","6.47","Holmes, Clay",606132,605280,,"called_strike",,,,,2,"Raimel Tapia grounds out sharply, second baseman Gleyber Torres to first baseman Anthony Rizzo.","R","L","R","TOR","NYY","S",,,2,0,2022,"-1.29","0.21","-0.04","3.18",,,,0,9,"Bot",,,,,624431,,,5.417431186565089,-137.90170295238912,-3.2891681646296074,-17.6559429721704,34.62799198364013,-28.94115568517922,"3.47","1.67",,,,"93.4",2088,"5.8",661768,605280,624431,519203,650402,518626,643396,665828,664056,592450,"54.73",,,,,,,,68,3,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",234,"0","-0.056"
"SL","2022-09-26","83.8","-1.6","6.11","Trivino, Lou",593160,642152,,"ball",,,,,14,"Whit Merrifield strikes out swinging.","R","R","R","TOR","NYY","B",,,0,2,2022,"1.09","0.5","1.79","1.86",,,,0,5,"Bot",,,,,624431,,,5.6472450199203905,-121.88093380948557,-4.340159045195014,9.719148662132882,24.664393112814015,-26.515488497052967,"3.28","1.51",,,,"83.3",2639,"6",661768,642152,624431,519203,650402,518626,643396,665828,664056,592450,"54.46",,,,,,,,36,3,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",57,"0","0.017"
"SI","2022-09-26","96.2","-1.06","6.4","Holmes, Clay",606132,605280,,"ball",,,,,11,"Raimel Tapia grounds out sharply, second baseman Gleyber Torres to first baseman Anthony Rizzo.","R","L","R","TOR","NYY","B",,,1,0,2022,"-1.4","0.42","-1.55","2.98",,,,0,9,"Bot",,,,,624431,,,1.8689054319472667,-139.99699878935238,-4.355970026548927,-18.676877345309,35.964056623901506,-25.864720428429116,"3.49","1.67",,,,"95.1",2216,"5.9",661768,605280,624431,519203,650402,518626,643396,665828,664056,592450,"54.56",,,,,,,,68,2,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",225,"0","0.063"
"SL","2022-09-26","81.8","-1.53","6.09","Trivino, Lou",593160,642152,,"foul",,,,,2,"Whit Merrifield strikes out swinging.","R","R","R","TOR","NYY","S",,,0,1,2022,"1.43","-0.14","0.14","2.84",,,,0,5,"Bot",,,,,624431,,,0.9988559194498909,-119.0186098312705,-0.41876286498025805,13.292930775506775,25.52995339934689,-33.63110062655592,"3.33","1.55",52,"71.7",87,"81",2465,"6",661768,642152,624431,519203,650402,518626,643396,665828,664056,592450,"54.51",,,,,,,,36,2,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",72,"0","-0.046"
"SI","2022-09-26","96.7","-1.55","6.08","Trivino, Lou",593160,642152,,"foul",,,,,2,"Whit Merrifield strikes out swinging.","R","R","R","TOR","NYY","S",,,0,0,2022,"-1.33","0.87","-0.03","3.22",,,,0,5,"Bot",,,,,624431,,,7.0683264248458695,-140.61626868320812,-4.05854588551759,-19.228753308905333,31.600443383484365,-19.9632665039585,"3.33","1.55",165,"70.7",60,"96.8",1926,"6.4",661768,642152,624431,519203,650402,518626,643396,665828,664056,592450,"54.11",,,,,,,,36,1,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",230,"0","-0.034"
"SI","2022-09-26","95.3","-1.23","6.45","Holmes, Clay",606132,605280,,"ball",,,,,11,"Raimel Tapia grounds out sharply, second baseman Gleyber Torres to first baseman Anthony Rizzo.","R","L","R","TOR","NYY","B",,,0,0,2022,"-1.38","0.32","-2.47","4.28",,,,0,9,"Bot",,,,,624431,,,-0.14738811348147995,-138.74326376486056,-0.7172887658348541,-17.666923665779326,34.81504364555445,-28.111845738557946,"3.57","1.75",,,,"94.1",2116,"5.8",661768,605280,624431,519203,650402,518626,643396,665828,664056,592450,"54.68",,,,,,,,68,1,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",227,"0","0.033"
"SL","2022-09-24","80.2","-1.4","5.88","Trivino, Lou",502054,642152,"strikeout","swinging_strike",,,,,14,"Tommy Pham strikes out swinging.","R","R","R","NYY","BOS","S",2,,0,2,2022,"1.68","0.11","0.89","1.18",,,501659,0,7,"Top",,,,,543309,,,1.8796103954846963,-116.70249243939566,-3.813744784538751,14.828695496778812,24.156916183808647,-30.60553557530835,"3.22","1.52",,,,"79.6",2650,"6.1",661221,642152,543309,519203,650402,518626,643396,665828,664056,592450,"54.42",,,"0",1,0,0,,54,3,"Slider",5,4,4,5,4,5,4,5,"Standard","Standard",62,"0.065","-0.209"
"SI","2022-09-24","95.8","-1.33","5.87","Trivino, Lou",502054,642152,,"foul_bunt",,,,,13,"Tommy Pham strikes out swinging.","R","R","R","NYY","BOS","S",,,0,1,2022,"-1.47","0.75","-1.12","2.31",,,501659,0,7,"Top",,,,,543309,,,3.8689071882220336,-139.50040816658858,-5.53366095531313,-20.072212516280096,29.861984165929645,-21.32050027433961,"3.22","1.52",,,,"96.2",2028,"6.4",661221,642152,543309,519203,650402,518626,643396,665828,664056,592450,"54.12",,,,,,,,54,2,"Sinker",5,4,4,5,4,5,4,5,"Standard","Standard",225,"0","-0.08"
"SL","2022-09-24","80.7","-1.42","5.96","Trivino, Lou",502054,642152,,"called_strike",,,,,8,"Tommy Pham strikes out swinging.","R","R","R","NYY","BOS","S",,,0,0,2022,"1.31","-0.1","0.21","1.96",,,501659,0,7,"Top",,,,,543309,,,1.1448186968835818,-117.42723601869008,-1.973343093174709,11.769065428790858,24.363078980263822,-32.94979858171276,"3.27","1.52",,,,"80.4",2583,"6.3",661221,642152,543309,519203,650402,518626,643396,665828,664056,592450,"54.22",,,,,,,,54,1,"Slider",5,4,4,5,4,5,4,5,"Standard","Standard",66,"0","-0.066"
"FF","2022-09-24","96.4","-1.37","5.77","Trivino, Lou",501659,642152,"single","hit_into_play",,,,,4,"Abraham Almonte singles on a ground ball to shortstop Isiah Kiner-Falefa.","R","L","R","NYY","BOS","X",6,"ground_ball",1,1,2022,"-1.04","0.95","-0.46","2.46",,,,0,7,"Top",102.48,143.34,,,543309,,,4.800546959078433,-140.3155824311724,-5.414700271572012,-14.876611627305454,30.282778174688342,-18.61176234920564,"3.31","1.57",92,"79.1",6,"96.6",2039,"6.3",661221,642152,543309,519203,650402,518626,643396,665828,664056,592450,"54.24",0.323,0.312,"0.9",1,1,0,2,53,3,"4-Seam Fastball",5,4,4,5,4,5,4,5,"Standard","Standard",228,"-0.071","0.404"
"SL","2022-09-24","82","-1.55","5.9","Trivino, Lou",501659,642152,,"called_strike",,,,,13,"Abraham Almonte singles on a ground ball to shortstop Isiah Kiner-Falefa.","R","L","R","NYY","BOS","S",,,1,0,2022,"1.16","0.08","-0.99","2.21",,,,0,7,"Top",,,,,543309,,,-0.9737736834406958,-119.50176912788731,-1.9614217408800134,11.320432805702467,23.015663015309094,-31.27459772422239,"3.25","1.57",,,,"81.8",2686,"6",661221,642152,543309,519203,650402,518626,643396,665828,664056,592450,"54.45",,,,,,,,53,2,"Slider",5,4,4,5,4,5,4,5,"Standard","Standard",63,"0","-0.043"
"CH","2022-09-24","87.2","-1.42","5.82","Trivino, Lou",501659,642152,,"ball",,,,,14,"Abraham Almonte singles on a ground ball to shortstop Isiah Kiner-Falefa.","R","L","R","NYY","BOS","B",,,0,0,2022,"-1.57","0.08","0.93","0.45",,,,0,7,"Top",,,,,543309,,,8.880380430926907,-126.52438842544375,-6.878237150185153,-18.66155311914657,25.540487990206195,-30.08934002685187,"3.24","1.57",,,,"87.2",1868,"6.4",661221,642152,543309,519203,650402,518626,643396,665828,664056,592450,"54.1",,,,,,,,53,1,"Changeup",5,4,4,5,4,5,4,5,"Standard","Standard",256,"0","0.033"
"CH","2022-09-24","88.6","-1.51","5.73","Trivino, Lou",624512,642152,"field_out","hit_into_play",,,,,13,"Reese McGuire grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.","R","L","R","NYY","BOS","X",4,"ground_ball",0,1,2022,"-1.52","0.02","-0.22","1.1",593428,571771,671213,2,6,"Top",147.33,145.76,,,543309,,,6.336884898724474,-128.92873741768614,-5.3274914138743386,-18.23365270948985,24.94379770450942,-31.10055935182177,"3.32","1.61",2,"96.9",-25,"89.1",1809,"6.5",661221,642152,543309,519203,650402,518626,643396,665828,664056,592450,"54.03",0.1,0.09,"0",1,0,0,2,49,2,"Changeup",5,4,4,5,4,5,4,5,"Strategic","Standard",260,"0.12","-0.62"
"SL","2022-09-24","81.6","-1.47","5.93","Trivino, Lou",624512,642152,,"called_strike",,,,,5,"Reese McGuire grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.","R","L","R","NYY","BOS","S",,,0,0,2022,"1.33","0.14","-0.19","2.44",593428,571771,671213,2,6,"Top",,,,,543309,,,0.3204690033791929,-118.85514910453426,-1.5769156254575818,12.559018490277584,22.00265296862748,-30.724839914547086,"3.3","1.61",,,,"81.6",2603,"6.2",661221,642152,543309,519203,650402,518626,643396,665828,664056,592450,"54.33",,,,,,,,49,1,"Slider",5,4,4,5,4,5,4,5,"Strategic","Standard",62,"0","-0.128"
"FF","2022-09-24","96.2","-1.43","5.87","Trivino, Lou",666915,642152,"strikeout","called_strike",,,,,6,"Bobby Dalbec called out on strikes.","R","R","R","NYY","BOS","S",2,,2,2,2022,"-0.87","1.17","0.51","2.47",593428,571771,671213,1,6,"Top",,,,,543309,,,7.105959642703147,-139.8304428716031,-6.067674254764245,-12.975251428067805,30.51349878728135,-15.692655673623022,"3.48","1.72",,,,"96.4",1983,"6.4",661221,642152,543309,519203,650402,518626,643396,665828,664056,592450,"54.12",,,"0",1,0,0,,48,5,"4-Seam Fastball",5,4,4,5,4,5,4,5,"Standard","Standard",230,"0.121","-0.676"
"FF","2022-09-24","95.3","-1.38","5.87","Trivino, Lou",666915,642152,,"ball",,,,,14,"Bobby Dalbec called out on strikes.","R","R","R","NYY","BOS","B",,,1,2,2022,"-0.89","1.19","1.45","1.55",593428,571771,671213,1,6,"Top",,,,,543309,,,9.458172789329428,-138.31942734871762,-8.425431887542453,-13.41570743168743,28.08188481446606,-15.178725206741793,"3.48","1.72",,,,"95.9",2032,"6.6",661221,642152,543309,519203,650402,518626,643396,665828,664056,592450,"53.94",,,,,,,,48,4,"4-Seam Fastball",5,4,4,5,4,5,4,5,"Standard","Standard",230,"0","0.09"
"SL","2022-09-24","82.4","-1.52","5.9","Trivino, Lou",666915,642152,,"swinging_strike",,,,,6,"Bobby Dalbec called out on strikes.","R","R","R","NYY","BOS","S",,,1,1,2022,"1.26","0.15","0.46","2.82",593428,571771,671213,1,6,"Top",,,,,543309,,,2.023383099797867,-119.95464777939863,-0.7639100379697468,11.757803399034932,24.271491695620373,-30.753554478432555,"3.5","1.72",65,,,"82",2701,"6.1",661221,642152,543309,519203,650402,518626,643396,665828,664056,592450,"54.41",,,,,,,,48,3,"Slider",5,4,4,5,4,5,4,5,"Standard","Standard",65,"0","-0.119"
"SL","2022-09-24","80.9","-1.45","5.94","Trivino, Lou",666915,642152,,"ball",,,,,14,"Bobby Dalbec called out on strikes.","R","R","R","NYY","BOS","B",,,0,1,2022,"1.19","-0.07","2.12","1.64",593428,571771,671213,1,6,"Top",,,,,543309,,,5.674402153093906,-117.66486448686105,-2.799798963319028,9.94681148904166,22.779099919022002,-32.48967775779065,"3.45","1.72",,,,"80.8",2614,"6.3",661221,642152,543309,519203,650402,518626,643396,665828,664056,592450,"54.19",,,,,,,,48,2,"Slider",5,4,4,5,4,5,4,5,"Standard","Standard",55,"0","0.013"
"SL","2022-09-24","81.8","-1.36","6.01","Trivino, Lou",666915,642152,,"swinging_strike",,,,,14,"Bobby Dalbec called out on strikes.","R","R","R","NYY","BOS","S",,,0,0,2022,"1.51","-0.02","1.56","1.12",593428,571771,671213,1,6,"Top",,,,,543309,,,3.6471727034840677,-118.99093824173018,-4.347892333521504,13.461648919056413,24.75006843720284,-31.71253288570763,"3.5","1.72",,,,"81.3",2580,"6.2",661221,642152,543309,519203,650402,518626,643396,665828,664056,592450,"54.34",,,,,,,,48,1,"Slider",5,4,4,5,4,5,4,5,"Standard","Standard",57,"0","-0.073"
"SI","2022-09-22","98.2","-0.94","6.16","Holmes, Clay",671213,605280,"field_out","hit_into_play",,,,,13,"Triston Casas grounds out, shortstop Isiah Kiner-Falefa to first baseman Anthony Rizzo.","R","L","R","NYY","BOS","X",6,"ground_ball",1,2,2022,"-1.46","0.34","-0.38","1.38",,593428,,2,10,"Top",109.59,155.21,,,624431,,,4.867994632482845,-142.7703340998032,-8.25488113101718,-21.089694331915123,32.40175772226743,-25.809592678353663,"3.67","1.69",34,"70.8",1,"98.1",2138,"6.2",661243,605280,624431,519203,650402,518626,643396,665828,664056,592450,"54.26",0.12,0.109,"0",1,0,0,2,80,4,"Sinker",4,4,4,4,4,4,4,4,"Strategic","Standard",232,"0.109","-0.231"
